2;0.68;-2; 63.0; 0.0; 0.0;
2;0.7;-2; 64.8; 0.0; 0.0;
2;0.72;-2; 66.6; 0.0; 0.0;
2;0.74;-2; 68.4; 0.0; 0.0;
2;0.76;-2; 70.2; 0.0; 0.0;
2;0.78;-2; 72.0; 0.0; 0.0;
2;0.8;-2; 73.8; 0.0; 0.0;
2;0.82;-2; 75.6; 0.0; 0.0;
2;0.84;-2; 77.4; 0.0; 0.0;
2;0.86;-2; 79.2; 0.0; 0.0;
2;0.88;-2; 81.0; 0.0; 0.0;
2;0.9;-2; 82.8; 0.0; 0.0;
2;0.92;-2; 84.6; 0.0; 0.0;
2;0.94;-2; 86.4; 0.0; 0.0;
2;0.96;-2; 88.2; 0.0; 0.0;
2;0.98;-2; 90.0; 0.0; 0.0;
2;1;-2; 91.8; 0.0; 0.0;
2;1.02;-2; 93.6; 0.0; 0.0;
2;1.04;-2; 95.4; 0.0; 0.0;
2;1.06;-2; 97.2; 0.0; 0.0;
2;1.08;-2; 99.0; 0.0; 0.0;
2;1.1;-2; 100.8; 0.0; 0.0;
2;1.12;-2; 102.6; 0.0; 0.0;
2;1.14;-2; 104.4; 0.0; 0.0;
2;1.16;-2; 106.2; 0.0; 0.0;
2;1.18;-2; 108.0; 0.0; 0.0;
2;1.2;-2; 109.8; 0.0; 0.0;
2;1.22;-2; 111.6; 0.0; 0.0;
2;1.24;-2; 113.4; 0.0; 0.0;
2;1.26;-2; 115.2; 0.0; 0.0;
2;1.28;-2; 117.0; 0.0; 0.0;
2;1.3;-2; 118.8; 0.0; 0.0;
2;1.32;-2; 120.6; 0.0; 0.0;
2;1.34;-2; 122.4; 0.0; 0.0;
2;1.36;-2; 124.2; 0.0; 0.0;
2;1.38;-2; 126.0; 0.0; 0.0;
2;1.4;-2; 127.8; 0.0; 0.0;
2;1.42;-2; 129.6; 0.0; 0.0;
2;1.44;-2; 131.4; 0.0; 0.0;
2;1.46;-2; 133.2; 0.0; 0.0;
2;1.48;-2; 135.0; 0.0; 0.0;
2;1.5;-2; 136.8; 0.0; 0.0;
2;1.52;-2; 138.6; 0.0; 0.0;
2;1.54;-2; 140.4; 0.0; 0.0;
2;1.56;-2; 142.2; 0.0; 0.0;
2;1.58;-2; 144.0; 0.0; 0.0;
2;1.6;-2; 145.8; 0.0; 0.0;
2;1.62;-2; 147.6; 0.0; 0.0;
2;1.64;-2; 149.4; 0.0; 0.0;
2;1.66;-2; 151.2; 0.0; 0.0;
2;1.68;-2; 153.0; 0.0; 0.0;
2;1.7;-2; 154.8; 0.0; 0.0;
2;1.72;-2; 156.6; 0.0; 0.0;
2;1.74;-2; 158.4; 0.0; 0.0;
2;1.76;-2; 160.2; 0.0; 0.0;
2;1.78;-2; 162.0; 0.0; 0.0;
2;1.8;-2; 163.8; 0.0; 0.0;
2;1.82;-2; 165.6; 0.0; 0.0;
2;1.84;-2; 167.4; 0.0; 0.0;
2;1.86;-2; 169.2; 0.0; 0.0;
2;1.88;-2; 171.0; 0.0; 0.0;
2;1.9;-2; 172.8; 0.0; 0.0;
2;1.92;-2; 174.6; 0.0; 0.0;
2;1.94;-2; 176.4; 0.0; 0.0;
2;1.96;-2; 178.2; 0.0; 0.0;
2;1.98;-2; 180.0; 0.0; 0.0;
2;2;-2; 180.0; 0.0; 0.0;
1.98;2;-2; 180.0; 1.8; 0.0;
1.96;2;-2; 180.0; 3.6; 0.0;
1.94;2;-2; 180.0; 5.4; 0.0;
1.92;2;-2; 180.0; 7.2; 0.0;
1.9;2;-2; 180.0; 9.0; 0.0;
1.88;2;-2; 180.0; 10.8; 0.0;
1.86;2;-2; 180.0; 12.6; 0.0;
1.84;2;-2; 180.0; 14.4; 0.0;
1.82;2;-2; 180.0; 16.2; 0.0;
1.8;2;-2; 180.0; 18.0; 0.0;
1.78;2;-2; 180.0; 19.8; 0.0;
1.76;2;-2; 180.0; 21.6; 0.0;
1.74;2;-2; 180.0; 23.4; 0.0;
1.72;2;-2; 180.0; 25.2; 0.0;
1.7;2;-2; 180.0; 27.0; 0.0;
1.68;2;-2; 180.0; 28.8; 0.0;
1.66;2;-2; 180.0; 30.6; 0.0;
1.64;2;-2; 180.0; 32.4; 0.0;
1.62;2;-2; 180.0; 34.2; 0.0;
1.6;2;-2; 180.0; 36.0; 0.0;
1.58;2;-2; 180.0; 37.8; 0.0;
1.56;2;-2; 180.0; 39.6; 0.0;
1.54;2;-2; 180.0; 41.4; 0.0;
1.52;2;-2; 180.0; 43.2; 0.0;
1.5;2;-2; 180.0; 45.0; 0.0;
1.48;2;-2; 180.0; 46.8; 0.0;
1.46;2;-2; 180.0; 48.6; 0.0;
1.44;2;-2; 180.0; 50.4; 0.0;
1.42;2;-2; 180.0; 52.2; 0.0;
1.4;2;-2; 180.0; 54.0; 0.0;
1.38;2;-2; 180.0; 55.8; 0.0;
1.36;2;-2; 180.0; 57.6; 0.0;
1.34;2;-2; 180.0; 59.4; 0.0;
1.32;2;-2; 180.0; 61.2; 0.0;
1.3;2;-2; 180.0; 63.0; 0.0;
1.28;2;-2; 180.0; 64.8; 0.0;
1.26;2;-2; 180.0; 66.6; 0.0;
1.24;2;-2; 180.0; 68.4; 0.0;
1.22;2;-2; 180.0; 70.2; 0.0;
1.2;2;-2; 180.0; 72.0; 0.0;
1.18;2;-2; 180.0; 73.8; 0.0;
1.16;2;-2; 180.0; 75.6; 0.0;
1.14;2;-2; 180.0; 77.4; 0.0;
1.12;2;-2; 180.0; 79.2; 0.0;
1.1;2;-2; 180.0; 81.0; 0.0;
1.08;2;-2; 180.0; 82.8; 0.0;
1.06;2;-2; 180.0; 84.6; 0.0;
1.04;2;-2; 180.0; 86.4; 0.0;
1.02;2;-2; 180.0; 88.2; 0.0;
1;2;-2; 180.0; 90.0; 0.0;
0.98;2;-2; 180.0; 91.8.0; 0.0;
0.96;2;-2; 180.0; 93.6; 0.0;
0.94;2;-2; 180.0; 95.4; 0.0;
0.92;2;-2; 180.0; 97.2; 0.0;
0.9;2;-2; 180.0; 99.0; 0.0;
0.88;2;-2; 180.0; 100.8; 0.0;
0.86;2;-2; 180.0; 102.6; 0.0;
0.84;2;-2; 180.0; 104.4; 0.0;
0.82;2;-2; 180.0; 106.2; 0.0;
0.8;2;-2; 180.0; 108.0; 0.0;
0.78;2;-2; 180.0; 109.8; 0.0;
0.76;2;-2; 180.0; 111.6; 0.0;
0.74;2;-2; 180.0; 113.4; 0.0;
0.72;2;-2; 180.0; 115.2; 0.0;
0.7;2;-2; 180.0; 117.0; 0.0;
0.68;2;-2; 180.0; 118.8; 0.0;
0.66;2;-2; 180.0; 120.6; 0.0;
0.64;2;-2; 180.0; 122.4; 0.0;
0.62;2;-2; 180.0; 124.2; 0.0;
0.6;2;-2; 180.0; 126.0; 0.0;
0.58;2;-2; 180.0; 127.8; 0.0;
0.56;2;-2; 180.0; 129.6; 0.0;
0.54;2;-2; 180.0; 131.4; 0.0;
0.52;2;-2; 180.0; 133.2; 0.0;
0.5;2;-2; 180.0; 135.0; 0.0;
0.48;2;-2; 180.0; 136.8; 0.0;
0.46;2;-2; 180.0; 138.6; 0.0;
0.44;2;-2; 180.0; 140.4; 0.0;
0.42;2;-2; 180.0; 142.2; 0.0;
0.4;2;-2; 180.0; 144.0; 0.0;
0.38;2;-2; 180.0; 145.8; 0.0;
0.36;2;-2; 180.0; 147.6; 0.0;
0.34;2;-2; 180.0; 149.4; 0.0;
0.32;2;-2; 180.0; 151.2; 0.0;
0.3;2;-2; 180.0; 153.0; 0.0;
0.28;2;-2; 180.0; 154.8; 0.0;
0.26;2;-2; 180.0; 156.6; 0.0;
0.24;2;-2; 180.0; 158.4; 0.0;
0.22;2;-2; 180.0; 160.2; 0.0;
0.2;2;-2; 180.0; 162.0; 0.0;
0.18;2;-2; 180.0; 163.8; 0.0;
0.16;2;-2; 180.0; 165.6; 0.0;
0.14;2;-2; 180.0; 167.4; 0.0;
0.12;2;-2; 180.0; 169.2; 0.0;
0.1;2;-2; 180.0; 171.0; 0.0;
0.08;2;-2; 180.0; 172.8; 0.0;
0.06;2;-2; 180.0; 174.6; 0.0;
0.04;2;-2; 180.0; 176.4; 0.0;
0.02;2;-2; 180.0; 178.2; 0.0;
0;2;-2; 180.0; 180.0; 0.0;
0;1.98;-2; 178.2; 178.2; 1.8;
0;1.96;-2; 176.4; 176.4; 3.6;
0;1.94;-2; 174.6; 174.6; 5.4;
0;1.92;-2; 172.8; 172.8; 7.2;
0;1.9;-2; 171.0; 171.0; 9.0;
0;1.88;-2; 169.2; 169.2; 10.8;
0;1.86;-2; 167.4; 167.4; 12.6;
0;1.84;-2; 165.6; 165.6; 14.4;
0;1.82;-2; 163.8; 163.8; 16.2;
0;1.8;-2; 162.0; 162.0; 18.0;
0;1.78;-2; 160.2; 160.2; 19.8;
0;1.76;-2; 158.4; 158.4; 21.6;
0;1.74;-2; 156.6; 156.6; 23.4;
0;1.72;-2; 154.8; 154.8; 25.2;
0;1.7;-2; 153.0; 153.0; 27.0;
0;1.68;-2; 151.2; 151.2; 28.8;
0;1.66;-2; 149.4; 149.4; 30.6;
0;1.64;-2; 147.6; 147.6; 32.4;
0;1.62;-2; 145.8; 145.8; 34.2;
0;1.6;-2; 144.0; 144.0; 36.0;
0;1.58;-2; 142.2; 142.2; 37.8;
0;1.56;-2; 140.4; 140.4; 39.6;
0;1.54;-2; 138.6; 138.6; 41.4;
0;1.52;-2; 136.8; 136.8; 43.2;
0;1.5;-2; 135.0; 135.0; 45.0;
0;1.48;-2; 133.2; 133.2; 46.8;
0;1.46;-2; 131.4; 131.4; 48.6;
0;1.44;-2; 129.6; 129.6; 50.4;
0;1.42;-2; 127.8; 127.8; 52.2;
0;1.4;-2; 126.0; 126.0; 54.0;
0;1.38;-2; 124.2; 124.2; 55.8;
0;1.36;-2; 122.4; 122.4; 57.6;
0;1.34;-2; 120.6; 120.6; 59.4;
0;1.32;-2; 118.8; 118.8; 61.2;
0;1.3;-2; 117.0; 117.0; 63.0;
0;1.28;-2; 115.2; 115.2; 64.8;
0;1.26;-2; 113.4; 113.4; 66.6;
0;1.24;-2; 111.6; 111.6; 68.4;
0;1.22;-2; 109.8; 109.8; 70.2;
0;1.2;-2; 108.0; 108.0; 72.0;
0;1.18;-2; 106.2; 106.2; 73.8;
0;1.16;-2; 104.4; 104.4; 75.6;
0;1.14;-2; 102.6; 102.6; 77.4;
0;1.12;-2; 100.8; 100.8; 79.2;
0;1.1;-2; 99.0; 99.0; 81.0;
0;1.08;-2; 97.2; 97.2; 82.8;
0;1.06;-2; 95.4; 95.4; 84.6;
0;1.04;-2; 93.6; 93.6; 86.4;
0;1.02;-2; 91.8; 91.8; 88.2;
0;1;-2; 90.0; 90.0; 90.0;
0;0.98;-2; 88.2; 88.2; 91.8;
0;0.96;-2; 86.4; 86.4; 93.6;
0;0.94;-2; 84.6; 84.6; 95.4;
0;0.92;-2; 82.8; 82.8; 97.2;
0;0.9;-2; 81.0; 81.0; 99.0;
0;0.88;-2; 79.2; 79.2; 100.8;
0;0.86;-2; 77.4; 77.4; 102.6;
0;0.84;-2; 75.6; 75.6; 104.4;
0;0.82;-2; 73.8; 73.8; 106.2;
0;0.8;-2; 72.0; 72.0; 108.0;
0;0.78;-2; 70.2; 70.2; 109.8;
0;0.76;-2; 68.4; 68.4; 111.6;
0;0.74;-2; 66.6; 66.6; 113.4;
0;0.72;-2; 64.8; 64.8; 115.2;
0;0.7;-2; 63.0; 63.0; 117.0;
0;0.68;-2; 61.2; 61.2; 118.8;
0;0.66;-2; 59.4; 59.4; 120.6;
0;0.64;-2; 57.6; 57.6; 122.4;
0;0.62;-2; 55.8; 55.8; 124.2;
0;0.6;-2; 54.0; 54.0; 126.0;
0;0.58;-2; 52.2; 52.2; 127.8;
0;0.56;-2; 50.4; 50.4; 129.6;
0;0.54;-2; 48.6; 48.6; 131.4;
0;0.52;-2; 46.8; 46.8; 133.2;
0;0.5;-2; 45.0; 45.0; 135.0;
0;0.48;-2; 43.2; 43.2; 136.8;
0;0.46;-2; 41.4; 41.4; 138.6;
0;0.44;-2; 39.6; 39.6; 140.4;
0;0.42;-2; 37.8; 37.8; 142.2;
0;0.4;-2; 36.0; 36.0; 144.0;
0;0.38;-2; 34.2; 34.2; 145.8;
0;0.36;-2; 32.4; 32.4; 147.6;
0;0.34;-2; 30.6; 30.6; 149.4;
0;0.32;-2; 28.8; 28.8; 151.2;
0;0.3;-2; 27.0; 27.0; 153.0;
0;0.28;-2; 25.2; 25.2; 154.8;
0;0.26;-2; 23.4; 23.4; 156.6;
0;0.24;-2; 21.6; 21.6; 158.4;
0;0.22;-2; 19.8; 19.8; 160.2;
0;0.2;-2; 18.0; 18.0; 162.0;
0;0.18;-2; 16.2; 16.2; 163.8;
0;0.16;-2; 14.4; 14.4; 165.6;
0;0.14;-2; 12.6; 12.6; 167.4;
0;0.12;-2; 10.8; 10.8; 169.2;
0;0.1;-2; 9.0; 9.0; 171.0;
0;0.08;-2; 7.2; 7.2; 172.8;
0;0.06;-2; 5.4; 5.4; 174.6;
0;0.04;-2; 3.6; 3.6; 176.4;
0;0.02;-2; 1.8; 1.8; 178.2;
0;0;-2; 0.0; 0.0; 180.0;
